review_content,final_label,user_story
"It is amazing that Facebook refuses to listen to those who want to use the app but find it a waste of time.  We know you make your money by ads, we could care less.  I have seen thousands of requests to allow users to set how they see their feed, most recent, all comments, etc. but you continue to shovel feed with comments most relevant a unique way to say we will only show you what we want you to see, top posts instead of all posts, again a way of censoring.  This truly is becoming the most inconvenient way of trying to communicate while being the biggest corporation spying on everyones action including what you do on the net that has nothing to do with Facebook.  Their trackers are monetizing every action you do.",2," User Story: The individual expresses frustration about Facebook not addressing user feedback for customizable feed options and prioritizing ads over user preferences. They want more control, like sorting posts by recency or viewing all comments, but Facebook continues to showcase its own selection of content. Concerns are also raised regarding Facebook's invasive tracking practices that monitor users' actions even outside the platform."
"This app has completely went downhill !!! NOT A LICK OF FREEDOM LEFT , THEY MONITOR ALL OF YOUR PERSONAL INFO EVEN WHEN APP ISNT BEING USED. If you try to change your own personal information, you cant until after 30 security questions then it still wont let you. BEYOND POLITICAL AND RACIST. Quick to flag people of color posts but let them be white they can say all the racists things on social media that they want !",2," User Story: The app has significantly deteriorated in performance. There's a lack of privacy and freedom as it continues to monitor personal information even when not in use. Changing account settings proves challenging with a 30-question security barrier, and the platform often displays political bias and condones racism. Posts by people of color are quickly flagged while white users can freely spread racist content without consequence."
Ive had the same Facebook since 2009 somebody hacked me I can I want to go to my page theres so many photos and memories on that page business accounts and now I have no access to get in there I no longer use that email address and cannot change the password somebody hacked into my stuff tonight somebody please point me in the right direction,2," User Story: The customer, using Facebook since 2009, encountered a security issue where their account was hacked. They have lost access to their page which holds numerous personal memories, photos, and business-related content. The email address associated with the account is no longer in use, preventing password reset attempts. The user seeks guidance on recovering their hacked Facebook account and regaining access to its valuable content and connections."
"If you want your data stolen, download this app. If you want Facebook to spy on you, download this app. If you want your data sold, download this app. Constantly having to change settings so they do not have access to my camera, mic, contacts etc. after each update is just incredibly messed up. Download at your own risk! I will never get back on this app",2,"User Story: Individual expresses strong concerns about privacy and security issues with an app, citing potential data theft, unwanted surveillance by Facebook, unauthorized access to the camera, microphone, and contacts, as well as constant need to reset settings post-updates. The user unequivocally states that they will not be reusing this app due to its persistent privacy violations."
"Theyve changed the algorithms to make it more difficult for those trying to advertise their business. They censor what information theyd like you to receive. They track every piece of your existence and collect every ounce of information about you, your usage etc. They also access your microphone anytime they see fit.",2," User Story: The platform has implemented challenging algorithms for business advertisers, leading to concerns about information censorship. Users feel their data privacy is compromised as the platform meticulously tracks and collects extensive user activity and allegedly unauthorized access to microphones."
"My Facebook page got hacked and its no way for me to retrieve it. The person took over my whole account. Every time I try to recover it, it goes to his information. He has tried to get money from my friends and he tells them that my son is sick. This is terrible and Facebook need to find a better way in recovering people page. Lori Allen was my Facebook page and now its a man up there. Very disappointed.",2," User Story: Lori Allen's Facebook account was hacked, leading to a loss of control over her personal information and interactions with friends. The hacker attempts to defraud her friends using her son's fictitious illness. She is urging Facebook to improve their recovery process for hacked accounts to prevent further harm and restore ownership to rightful users. Currently, Lori's page displays a different individual instead of herself."
"I can create an avatar on Instagram and on one of my Facebook business pages but I still cant create one on my personal page where I would actually use it! Please for the love of God, fix this. My app is up to date and Im using an iPhone 12 Pro Max so it isnt my device or the app thats the problem. I have even logged into my account on other peoples phones who have the avatar feature and it works for their account but not mine. What the heck, Facebook?!",2," User Story: The user wants to create an avatar on their personal Facebook page from their iPhone 12 Pro Max but can't, as it is only available on Instagram and some business pages. They have an updated app and have tested it on other devices with success, seeking assistance to fix the issue on their account and enable the avatar feature for personal usage."
"This app spread so much hate and evil. It destroyed families, friendships, relationships. It took jobs and spread racism, sexism, and immorality. It basically fathered all the other toxic apps like tiktok, bigo, and it eventually corrupted fun apps like instagram when it took over. We lost our privacy, we lost freedom and we lost our children in many ways. This app was the worst thing to happen to a global society. Its nothing like myspace was or yahoo which frankly pioneered social media but didnt get recognized for its stolen tech. The ceo allowed hate speech and fake news to destroy the dignity of government office. If less than 1 was possible I would give it",1," User Story: The individual expresses strong dissatisfaction with a social media platform, as it resulted in the breakdown of families, friendships, and relationships. The app is also associated with spreading hate, racism, sexism, and immorality that led to the emergence of other toxic platforms. It contributed to loss of privacy, freedom, and negatively impacted children. In comparison, earlier social media pioneers like Myspace and Yahoo had less controversial impacts. The user criticizes the CEO for allowing hate speech and fake news that undermined government offices' integrity. If a rating lower than 1 was possible, the user would have chosen it."
"So apparently I can report being hacked  and block that account but you do nothing ! My friends are sending me pictures of this woman who is showing up on my account and getting messages to borrow money!! Ive tried to recover my account to no avail ask fb for help with unhelpful responses cant say Ill be on much longer as soon as my friends get all my pictures recovered 

Thanks for nothing
Bj jennings
Formally Bernice Jennings 
Who use to be Bernice self till some troll had her killed off thats how good you are",2," User Story: Bernice, formerly known as Bernice Self, faces account hacking and impersonation issues on the platform. She has reported the issue, blocked the malicious account, but feels unsatisfied with the provided support. Friends have shown her pictures of an unknown woman posing as her and soliciting money. Bernice struggles to recover her account and shares concerns about staying active on the platform due to unhelpful responses and a perceived lack of protection against troll behavior leading to personal harm."
Apple made it so permission is needed to track what I look at on other sites yet its pretty obvious youre not following this. I like what Facebook fundamentally stands for originally but its getting to the point where the constant tracking of everything I look at is getting old how about a reply from you explaining this!,2, User Story: The customer expresses frustration with perceived inconsistencies in data privacy practices between Apple's strict permission requirements for tracking user activity and Facebook's persistent tracking behavior. They appreciate Facebook's original concept but desire transparency and an explanation from the platform regarding their current data tracking policies.
I cant trust this company after hearing about the censoring and the personal info watching. I immediately deleted the app and deactivated my account. Im sure that wont stop anyone from obtaining my info but it sure makes me feel better knowing its not just out there. Regardless of what privacy settings you have on your account.,2," User Story: An individual expresses distrust in a company due to concerns about data censorship and monitoring of personal information. They swiftly removed the app from their device, deactivated their account, and hoped that these actions limited the company's access to their data despite previous privacy settings applied on their account."
"If I could give 0 zero stars I would or even negative 5 stars better. After being on FakeBook for 13 years and not once being put in FakeMo jail, I ended up in jail 1 week before the 2020 Election because I supported DJT our true President. I never went back and will never go back. Im done being censored or told what to thinksay. Im a true Patriot and Constitutional Conservative, I refuse to be tracked by anyone. Im telling you conservatives that Telegram is there for you. We have everything and more with that great app. As far as Messenger? Theres an app for that too. Its Signal and it is encrypted, safe and private. I can keep track of all my family and friends. Please LEAVE FakeBook Twitter and IG! These apps are all tracking your purchases, marketing to you and influencing your political beliefs. DuckDuckGo is the best search engine and so is Presearch.org look into them! No tracking, no selling your data. Disable Google and all their cookies!",2," The user story revolves around a dissatisfied Facebook user with a conservative political stance. They had been locked out of their account during the 2020 Election period due to supporting a particular candidate. They've decided not to return to Facebook, citing issues with censorship and tracking. In its place, they recommend Telegram for communication, Signal as an encrypted messaging app, and moving away from social media platforms like Instagram and Twitter. For search engines, the user suggests DuckDuckGo and Presearch, highlighting their focus on privacy and non-tracking features, along with avoiding Google and its associated data collection practices."
"This is without a doubt the worst social media app available. Its losing subscribers at an alarming rate. They spy on you even when your phone is off they are listening.They track your habits and attempt to influence the way you think, what you buy, and even how you vote. Their mind control tactics are synchronized in conjunction with Google and Twitter. So if youre really interested in going full AOC communist I recommend you get the whole package.",2," User Story: An individual expresses strong dissatisfaction with a social media app due to concerns about privacy invasions, such as continuous listening even when phone is off, tracking habits, and influencing thoughts and actions through possible collaboration with Google and Twitter. This user implies that they believe the platform might promote certain ideologies (in this case, AOC communism) and questions its ethical impact on users."
"The fact that they allow photos of my kids out float out there without my permission is absolutely horrendous. The photos are not from any family members. They are school pictures that allow name labeling without our permission.

Facebook will sell your data to the next highest bidder. Run away from this app.",2," User Story: The individual is deeply concerned about their children's privacy on a platform, as unauthorized school photos with personal identifiers are being shared without consent. They strongly oppose the monetization of user data and recommend others to avoid using the application due to privacy concerns."
Facebook lies Facebook sells your data Facebook manipulates people by show them false information that fits there agenda but when you actually give out real facts and real studys they ban you for false information or dangerous individuals all facebook does is brainwash the masses and take away our rights. Facebook thinks they are so powerful they can do whatever they want like take away your first amendment rights of freedom of speech because it doesnt fit the narrative Facebook doesnt let you participate in the second amendment you try to show anything related to the second amendment and your banned for violence. Facebook is a evil communist controlled ap used  to takeaway our rights alone with Instagram and Twitter none of them allow the truth to be told all of them want world control,2," User Story: An individual expresses dissatisfaction with Facebook, claiming it invades privacy by selling user data, manipulates users with false information, and suppresses factual evidence that contradicts its agenda by labeling it as false or banning accounts. The platform is accused of undermining constitutional rights, specifically the First Amendment (freedom of speech) and Second Amendment (right to bear arms). This user perceives Facebook, along with Instagram and Twitter, as having a communist control that seeks global dominance by suppressing the truth."
One star should be self explanatory after the data breach with no notification from Facebook. Even with changing the privacy settings Im still getting personalized adds even with the settings changed. Only on here until something better comes along.,2,"User Story: A dissatisfied user, concerned about privacy and security, shares their frustration following an uncommunicated data breach on Facebook. They have adjusted their privacy settings but continue to receive personalized ads. The user is considering alternatives until they find a more trustworthy platform that respects their privacy preferences."
"Ive had an account for 13 years and spent thousands in advertising. I have memories on my personal account from people who are no longer alive. My account was hacked and the hackers posted something bad. I even have proof that I was unable to access my account that day. still, Facebook is going to delete my entire account because there is no way to disagree with this decision. The feature is broken. No one answers emails and the whole site is a big advertising piece of junk now.",2," User Story: A long-time user with 13 years of account history and significant investment in advertisement finds sentimental value in their personal account. Their account was hacked, resulting in compromising posts. Despite providing evidence of unaccessibility during the hack and attempting to resolve via email, Facebook intends to delete the entire account without further discussion or resolution for the situation. The user is frustrated with the broken dispute feature, lack of customer support responsiveness, and perceives Facebook as primarily focused on advertising, neglecting its original purpose and user experience."
"I rarely to never use this app because of how outdated it is. Facebook as a corporate is garbage, they sensor free speech and fight against human rights advocates. I also loathe them for their data collection policy. Deleting this app.",2," User Story: An individual expresses strong dissatisfaction with the app due to its outdated interface and concerns over the company's values and privacy practices. The user is highly critical of Facebook as a corporation, citing issues with censorship, opposition to human rights advocates, and intrusive data collection policies. As a result, the user decides to permanently remove the app from their device."
"Why is the Dark mode option not available whenever I switch from my personal profile to my Fan page profile? The white screen on my laptop burns my eyes, I have really sensitive eyes. It makes it difficult to manage my Fan pages due to this mess!",2," User Story: To enhance the user experience for those with light sensitivity, a seamless integration of dark mode between personal and fan page profiles is needed. The current setup causes eye strain when switching between accounts due to the abrupt transition from dark to bright interface. By implementing a consistent dark mode option across all profiles, users can more effectively manage their fan pages without discomfort."
"Facebook tracks users of google to websites they visit after doing searches evidenced by targeted ads which is an invasion of privacy.  Facebook censors users in various ways removing comments or posts claiming the user removed it when that is not a fact, fact checking opinions opinions are not facts, just users speaking their mind and Facebook doesnt like their opinions, giving warningsputting users in Facebook jail they cant post or comment for a specific period of time, if user disagrees time is extended or suspending users account, even not allowing users the ability to post scientific based evidence of specific topics that they dont like instead of letting users decide for themselves.  Facebook invades users privacy by using certain types of technology Apples Siri for example to listen into personal private conversations evidenced by extremely direct targeted ads that appear on users feed within hours of private conversation.  These ads are not related to anything the user has ever posted or commented about on Facebook, any other social media, or anywhere on the internet.  I or someone I personally know have had actually experienced each and every one of these issues with Facebook.  Apparently Facebook, specifically Mark Zuckerberg, believes he has every right to violate our rights, but we have no rights at all.",2," User Story: The website (Facebook) is perceived by users as infringing on their privacy. They believe Facebook tracks user searches from platforms like Google and serves targeted ads based on it. Users also complain about censorship, where comments or posts are removed despite being factual opinions. Facebook allegedly employs invasive technologies, such as listening to private conversations through devices like Apple's Siri, leading to highly specific targeted ads unrelated to the user's online activity. Such practices have personally impacted users and raise concerns about violations of their rights by Facebook's founder, Mark Zuckerberg."
"Flagging words, and then auto labeling content as factcheck to be missing content or partially incorrect, does NOT make you look smart.  There is NO WAY you can fact check personal information like the death of family member and say it is wrong when you do not know the family member.  You also cant factcheck a meme or photo.  
The FACT is FB is biased and needs a whole new overhaul!",1," User Story: The individual expresses frustration with the inaccurate flagging and labeling of personal content as ""factcheck"" on Facebook without proper understanding or authority to validate such information. They believe there's an inherent bias within the platform and insist on a significant revamp to address these issues."
"If you tipped Stalinburg upside down the entire CCP would fall out of his pocket. He employs CCP infiltrated staff to fact check and enforces fascism into his company standards by forcibly oppressing any opposition to his leftist, wokeracist, covidmaskvaxx worshipping ideologies. PS  Facebook isnt social media, its a data mining app that will be used against you in the future.",2," User Story: An individual expresses strong dissatisfaction with a platform possibly referring to a large tech company (e.g., Stalinburg or CCP could represent Chinese influence). The user alleges that biased fact-checkers and staff aligned with a specific political ideology enforce strict censorship on opposing viewpoints, transforming it into a non-social social media environment. This person believes that the platform is primarily designed to collect user data which might be used against them in future situations, particularly referring to Facebook."
Im giving Facebook one star because I cant leave them negative stars lol. Anyway Facebook is so easy to hack. I recently had my account hacked on 122521 and ever since then Ive been trying to reach the facebooks security team. Both by phone and email that is provided and no luck. Whoever stole my Facebook changed the email and everything no matter what I do I cant get it back. So like I said I tried to contact Facebook and no one seems to care. What was supposed to be a fun social media app has turned into a nightmare for me. I use Facebook to stay in touch with family and friends far away from me and share pictures of our families. I have never violated any guidelines nor do I post inappropriate context for this to happen has ruined social media for me. I mean who hacks facebooks really its not like you got anything from me just a page with pictures and happy positive posts. But whatever.,2," User Story: The user, frustrated by their hacked Facebook account on 12/25/21, is dissatisfied with the platform's security measures as they were unable to regain access or contact Facebook's support team effectively despite multiple attempts via phone and email. As a user who primarily uses Facebook for connecting with loved ones far away and sharing family memories, this hacking incident has significantly deteriorated their overall social media experience. They emphasize that they have always followed the guidelines and maintained appropriate content on their page, questioning why it was targeted by a hacker."
"Im in Facebook jail without due process. They cant show me where I violated COMMUNITY STANDARDS, so essentially you are at their mercy and all they do is use your data. I now refer to Facebook as HATEBOOK or RACEBOOK. Its an ugly place that BOTs are taking over. Hatebook is going away like AOL and YAHOO",2," User Story: The individual expresses frustration with being temporarily blocked on Facebook (Facebook jail) without clear explanation or reference to violated Community Standards. They have concerns about data privacy, user control, and the platform's overall quality deterioration due to bots and an increasing toxic environment. As a result, they predict Facebook will decline in popularity, similar to AOL and Yahoo."
Account was hacked and quickly lockeddisabled. Managed to change password but unable to progress with account recovery as I cant receive any text codes from their system. Looked into contacting customer support.. literally nothing. Some kind of help desk FAQ that is useless.. no phone number or email. Found a number but only a useless robot that led to nothing. Looked and noticed its happening to hundreds.. and scammers are taking advantage or causing it in the first place to pose as customer support to naive consumers. Where they then ask for money or personal information for help. What a joke.,2," User Story: The individual experienced a hacking incident, locking their account. They managed to change the password but faced issues receiving text codes for recovery. Finding no accessible customer support options (no phone number, email, or helpful FAQs), they discovered many others facing similar problems. Scammers posed as customer support, exploiting the situation by requesting money or personal information. Frustrated by this inadequate system, the user considers it a major issue and disappointment."
"Gradually learn to hate your friends and family while earning money for a massive corporation all while receiving nothing in return. Block everyone and everything, give facebook no data, remove all personal information from facebook.",2," User Story: An individual expresses frustration with Facebook, highlighting the negative social impact it creates among friends and families. They desire a platform where privacy is strictly prioritized, user data remains secure, and they can actively block unwanted content or contacts, while avoiding the feeling of contributing to a large corporation without receiving any direct benefits in return."
"Been trying to log into my account, but cant because the phone number and email on it are listed on other accounts too. Thank god I can steal several others accounts instead of logging into my own due to lack of support. They offer it, but for businesses and ad purchasers only. Personal accounts get an FAQ style support that solves nothing and only offers rudimentary information based on your needs. Most of which isnt helpful at all.",2," User Story: An individual struggles to access their account due to shared login credentials with other existing accounts. Frustrated by the inadequate personal support, they exploit other accounts as a workaround. The platform prioritizes assistance for businesses and advertisers while providing generic and unhelpful FAQ-style guidance for personal users."
Its really annoying...I cant use my personal real account...where I have given every proof that facebook community need...than why my account is being disabled??? I recommend everyone not to use facebook...such a bad experience with their new meta...,2," User Story: An individual expresses frustration with Facebook's strict verification process, as they provided all required proofs but still faced an account disablement. They discourage others from using the platform due to a negative experience and question the effectiveness of Meta's changes. A more user-friendly and flexible verification system is suggested for improvement."
Dark mode is missing from the App Settings and Privacy on the iPad Pro..why? It works without problem on my iPhoneit doesnt make sense. This seems to be an issue among many users and seems like it has been going on for some time now and has yet to be fixed. Please fix.,1," User Story: The user is dissatisfied with the absence of dark mode in App Settings and Privacy on their iPad Pro. They mention that dark mode works fine on their iPhone and find it inconsistent and incongruous across devices. Many other users have encountered this long-standing issue, and the user urges the developers to prioritize fixing this inconsistency for a more uniform experience."
"All the censorship, political and otherwise is despicable.  This program was founded in America but it was founded on the most unAmerican ideals possible.  They will scour and steal every bit of data about you, they will track everything you do, and everywhere you go and in return they will silence and censor your opinions.  They may as well attempt direct enslavement as it is clear they want nothing more than absolute control.  Pathetic, and disgusting behavior unbecoming of the civilized world.",1," User Story: An individual is expressing strong dissatisfaction with a platform's privacy and censorship policies. They believe the platform, originally created in America, deviates from its core values by excessively collecting user data, monitoring online activity, and geolocations. The user perceives this behavior as an attempt to control opinions and curtail freedom of speech, considering it uncivilized and disgraceful."
"I hate that there is no one to talk to. My account was hacked after having it for 11 years and they changed my recovery email but anytime I sent in my IDs to add a new recovery email it said the information did not match the info on the account you mean the account that someone else probably changed by now!? You mean the thousands of photos dont match my drivers license or any of the past posts?? Like why dont you let me answer my security questions or ask me questions about my account to PROVE that its mine!! I was also told it would be deleted in 30 days if not claimed. I was sad. It relieved because I dont want some stranger to have all of that! And yet its still up.. Ive reported it, had other friends report it. Blocked it. Still upset because that had so many photos and good memories that I cant see anymore. Seriously there has to be more ways to recover an account or someone to talk to please!!",2," User Story: An 11-year user experienced an account hack, facing difficulty in regaining access due to changed recovery email. They encountered issues proving their identity and were frustrated by the system's inability to recognize their personal information, photos, or past posts. The user requested more effective account recovery options or direct communication with a support representative to address concerns surrounding stolen memories and photographs."
"With every update it gets worse and worse!!! Why update if it gets worse? Do you even test the app before releasing an update? Seriously like come on! For those in charge of pressuring the developers to release updates to meet demand is absolutely wrong and have no regard to releasing an unfinished or untested update. Marketplace messages is an absolute mess, Facebook searches gives me random results not remotely close to what Im searching and recommending randoms that dont pertain or have no relevance to me. I understand needing advertising for profit but this is ridiculous. Way to sell out! Settings are an absolute nightmare to use and changes made are not shown aside from daily surprises of new features that no one wants! Fix the current problems first and then come up with new features smh. Please reevaluate priorities. I hope devs see this. Supremely disappointed!",2," User Story: The user expresses frustration over successive app updates leading to degradation in performance, urging for proper testing before release. They specifically mention issues with the marketplace messages, irrelevant search results from Facebook searches, and an unfriendly user experience when navigating settings and handling new features. The user suggests that developers should prioritize fixing existing problems over introducing new features."
"Dont you just love how a multibillion dollar company doesnt have any support or call center not like it would help, anyways.  

Ive found tons of bugs and ways to track who enters or hacks your account  but no one to address the issues and you lose photos of your mother who passed and birth photos and such you store on Facebook.

Ive tried again later like its been years later.  Funny how easy it is to track contacts these days .",2," User Story: The multibillion-dollar platform, Facebook, lacks proper support or a call center for user concerns. The user encountered bugs and potential account hacking issues but couldn't resolve them. Personal memories, such as photos of their late mother and birth photographs, were lost on the site, causing distress. Despite years passing, the user revisited their experience with Facebook and mentioned the current ease of contact tracking. Improved customer support and security measures are needed to address these issues for user satisfaction."
"Facebook doesnt care about their users. They refuse to reinstate chronological timelines, filter out friends you dont interact with enough and actively create echo chambers. App is more concerned about pushing Facebook agenda than allowing free thought. Privacy is not a priority.

The app and website are politically immersed and actively encourage antiSemitic and antiIsrael messaging.",2," User Story: The individual expresses frustration with Facebook's priorities, primarily concerning the timeline organization (preferring chronological over curated), filtering out less interactive friends, and promoting biased content instead of facilitating diverse opinions. Privacy concerns are raised, as well as allegations that the platform enables hate speech, specifically against Jewish communities and Israel."
"I feel that I am unfairly being banned from Facebook and messenger. I was hacked and FB immediately blocked me and said I would probably be banned.    
I use Facebook to keep in touch with my children, grandchildren family and military friends all over the U.S.
 I only have one phone number and it has apparently been blocked as well
Can someone please be adult enough to let me know how I can access FB once again.
Grannie",2," User Story: Grannie, a Facebook user, had her account and phone number temporarily locked due to a hacking incident. She fears permanent ban as she primarily uses Facebook for communicating with her children, grandchildren, family, and military friends across the U.S. since she only has one phone number. Grannie requests guidance on how to regain access to her Facebook account in order to maintain these important connections."
"Has become a right wing propaganda machine fueled by profits. No real honest shut down of disinformation. Tracking information we do not want tracked. Instagram has become a market place and is full off bots with to many ads. 
SMH",2," User Story: The platform is perceived as promoting a right-wing bias for financial gain, without taking enough action against misleading content. Users are concerned about their privacy as tracking occurs without consent. Instagram has evolved into an overly commercialized space with excessive advertisements and an abundance of spam bots. Frustration is evident in the user's sentiment."
